,ip.src,port.src,ip.dst,port.dst,proto,label,timestamp,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fl_seg_cnt,conn_state,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,srv_same_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
257,10.12.19.102,49348,193.33.133.88,80,1,4,5244.672414,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,7.0295659127587,0.06791851123438357,0.0004229999995004,75.08970899999986,17.668231800000104,32.53737162046882,88.34115900000052,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,88.34115900000052,243,40,81.4,6531.039999999999,90.35374923045528,4.624632131535012,0.056813662549570175,0.0,75.08952200000022,17.60139999999992,32.58211314302996,88.0069999999996,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,88.0069999999996,409,40,93.45454545454544,13281.702479338845,120.87130646796504,11.63670255378188,0.1245172452252925,0.0,75.08938399999988,8.031016090909112,22.55224100147438,88.34117700000024,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,88.34117700000024,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,34,0.21656050955414013,0.7834394904458599,0.0,0.4411764705882353,0.0,0.0,0.029411764705882353,0.029411764705882353
258,10.12.19.102,49349,185.130.212.105,443,1,4,5353.063505,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381110301,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,654.0441108158446,5.945855552871315,0.0005810000002384,0.4621010000000751,0.1922107142857255,0.1904724660281518,1.3454750000000786,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.3454750000000786,1009,40,192.0,112218.57142857143,361.830991854853,1279.379805407883,6.66343648649939,0.0,0.4617070000003878,0.1500727142858003,0.1962377733599968,1.050509000000602,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.050509000000602,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1652.9478436982256,11.148479161633716,0.0,0.4617070000003878,0.0896983333333385,0.1591940605401238,1.3454750000000786,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.3454750000000786,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,66,66,0.4177215189873418,0.5822784810126582,0.0,0.36363636363636365,0.0,0.0,0.0,0.0
259,10.12.19.102,49350,185.130.212.105,443,1,4,5353.947563,1,3,1,1,1.0,172800000.0,0.0,0,0.973017238116522,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,976.4843852101444,4.371013362623743,7.000000005064066e-05,1.1207649999996647,0.2541998888889591,0.3767993147753549,2.287799000000632,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,2.287799000000632,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1027.503931831212,4.926763658221048,0.0,1.120625999999902,0.2029729999999795,0.376330411980149,1.826756999999816,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.826756999999816,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,1796.9165244635592,8.304892718269915,0.0,1.120625999999902,0.1204109473684232,0.282927943087032,2.287808000000041,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,2.287808000000041,200,180,0.8401969561324978,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,67,67,0.42138364779874216,0.5786163522012578,0.0,0.3582089552238806,0.0,0.0,0.0,0.0
260,10.12.19.102,49351,185.130.212.105,443,1,4,5356.238564,1,3,1,1,1.0,172800000.0,0.0,0,0.97301723812364,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,584.6997367521466,5.3154521522922415,0.0004710000002887,0.4224100000001272,0.2150065714286029,0.2037971916797128,1.5050460000002204,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.5050460000002204,1009,40,192.0,112218.57142857143,361.830991854853,1234.3275302787242,6.428789220201688,0.0,0.4222360000003391,0.1555502857143957,0.1957245969575482,1.0888520000007702,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.0888520000007702,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1477.6956983372431,9.966472785547952,0.0,0.4222360000003391,0.1003364000000146,0.1734707329084326,1.5050460000002204,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.5050460000002204,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68,68,0.425,0.575,0.0,0.35294117647058826,0.0,0.0,0.0,0.0
261,10.12.19.102,49352,185.130.212.105,443,1,4,5357.321897,1,3,1,1,1.0,172800000.0,0.0,0,0.973017238129242,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1015.2869810729834,4.5774886432506,9.999999747378752e-06,1.01121300000068,0.2427337777777817,0.3447006301534313,2.184604000000036,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,2.184604000000036,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1064.618424761719,5.104723400562318,0.0,1.0110279999998966,0.1958970000000085,0.3458592485144738,1.7630730000000767,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.7630730000000767,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,1874.477309211932,8.697208516490042,0.0,1.0110279999998966,0.1149794210526268,0.2612827626223821,2.184608999999909,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,2.184608999999909,200,180,0.8462578899909828,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,69,69,0.42857142857142855,0.5714285714285714,0.0,0.34782608695652173,0.0,0.0,0.0,0.0
262,10.12.19.102,49353,193.33.133.88,80,1,4,5365.416382,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,7.964858480048239,0.07695515439660135,0.0001329999995505,74.11079900000004,15.59349739999998,32.736711917290386,77.96748699999989,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,77.96748699999989,243,40,81.4,6531.039999999999,90.35374923045528,5.243869095659477,0.06442099626117294,0.0,74.11117099999956,15.522889399999986,32.778357221301334,77.61444699999993,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,77.61444699999993,409,40,93.45454545454544,13281.702479338845,120.87130646796504,13.184983119951031,0.14108444972710246,0.0,74.11079900000004,7.087953363636354,22.24842190781922,77.96748699999989,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,77.96748699999989,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,35,0.21604938271604937,0.7839506172839507,0.0,0.42857142857142855,0.0,0.0,0.02857142857142857,0.02857142857142857
263,10.12.19.102,49354,193.33.133.88,80,1,4,5490.502646,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,9.72883389961878,0.09399839516539886,0.000398999999561,62.55754100000013,12.766175400000066,27.83485952888737,63.83087700000033,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,63.83087700000033,243,40,81.4,6531.039999999999,90.35374923045528,6.419911758549436,0.07886869482247463,0.0,62.55775099999937,12.679302000000098,27.883720868379186,63.39651000000049,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,63.39651000000049,409,40,93.45454545454544,13281.702479338845,120.87130646796504,16.10505837167167,0.17233039113656456,0.0,62.55754100000013,5.80280700000003,18.824439139810767,63.83087700000033,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,63.83087700000033,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,35,0.2147239263803681,0.7852760736196319,0.0,0.42857142857142855,0.0,0.0,0.02857142857142857,0.02857142857142857
264,10.12.19.102,49355,185.130.212.105,443,1,4,5599.920342,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381382349,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,483.1145958803169,4.391950871639245,0.0004420000004756,0.6131939999995666,0.2602162857141853,0.2539881307438664,1.821513999999297,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.821513999999297,1009,40,192.0,112218.57142857143,361.830991854853,1112.4216276617808,5.793862644071774,0.0,0.4166230000000723,0.1725964285713936,0.214474454093568,1.2081749999997555,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.2081749999997555,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1220.96234231571,8.234907884323583,0.0,0.6130849999999555,0.1214342666666198,0.2136754042536844,1.821513999999297,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.821513999999297,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,72,72,0.43902439024390244,0.5609756097560976,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
265,10.12.19.102,49356,185.130.212.105,443,1,4,5601.325474,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381440567,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1049.2947790303892,4.696932761998161,1.2999999853491316e-05,1.038658000000396,0.2365610000000136,0.3497871470451293,2.1290490000001228,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,2.1290490000001228,1009,40,197.88888888888889,94482.98765432098,326.02662638366075,1039.7498528821336,5.254210373913084,0.0,1.0384160000003249,0.1903235555555511,0.3503935446353163,1.7129119999999602,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,237.4000000000001,519.4000000000001,1.7129119999999602,1009,40,211.31578947368425,83491.16343490305,296.8662348659894,1885.8105321700407,8.924134523345149,0.0,1.0384160000003249,0.1120556842105016,0.2627647334685566,2.129057999999532,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,397.4,547.3999999999996,2.129057999999532,200,180,0.797224709042077,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73,73,0.44242424242424244,0.5575757575757576,0.0,0.3287671232876712,0.0,0.0,0.0,0.0
266,10.12.19.102,49357,193.33.133.88,80,1,4,5610.364513,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,4.898690930158943,0.04733034715129413,0.0003859999997075,74.84296699999959,25.35371219999997,33.32761706209251,126.76856099999986,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,126.76856099999986,243,40,81.4,6531.039999999999,90.35374923045528,3.219732367934673,0.03955445169452916,0.0,74.84299800000008,25.281604400000106,33.395628337983766,126.40802200000051,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,126.40802200000051,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.10926492984303,0.08677229010532427,0.0,74.84270399999969,11.524416363636355,24.891758443200743,126.76857999999991,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,126.76857999999991,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,35,0.21084337349397592,0.7891566265060241,0.0,0.42857142857142855,0.0,0.0,0.02857142857142857,0.02857142857142857
267,10.12.19.102,49358,185.130.212.105,443,1,4,5659.787054,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381519561,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,636.720541907027,5.788368562791154,0.0006030000004102,0.3923979999999574,0.1974402857142974,0.1856299674386004,1.3820820000000822,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.3820820000000822,1009,40,192.0,112218.57142857143,361.830991854853,1246.8330533207652,6.493922152712319,0.0,0.3922540000003209,0.1539901428572453,0.1918231807746285,1.0779310000007172,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.0779310000007172,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1609.166460455941,10.853191055233415,0.0,0.3922540000003209,0.0921388000000054,0.1585306912638548,1.3820820000000822,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.3820820000000822,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,74,74,0.4431137724550898,0.5568862275449102,0.0,0.32432432432432434,0.0,0.0,0.0,0.0
268,10.12.19.102,49359,185.130.212.105,443,1,4,5660.824515,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381580324,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1032.3112496973197,4.6209098016889865,1.2999999853491316e-05,1.106181000000106,0.2404528888888914,0.3669535968543979,2.1640760000000228,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,2.1640760000000228,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1031.9111797709545,4.9478959072661635,0.0,1.105211000000054,0.2021061111110814,0.372208436106799,1.8189549999997323,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.8189549999997323,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,1899.6498747971489,8.779700224068554,0.0,1.105211000000054,0.1138991052631402,0.273715080476779,2.164082999999664,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,2.164082999999664,200,180,0.8401969561324978,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75,75,0.44642857142857145,0.5535714285714286,0.0,0.32,0.0,0.0,0.0,0.0
269,10.12.19.102,49360,185.130.212.105,443,1,4,5662.990919,1,3,1,1,1.0,172800000.0,0.0,0,0.973017238163316,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,568.39944529388,5.167267684489818,0.0003919999999197,0.4284209999996164,0.2211724285714029,0.2075423248952789,1.5482069999998205,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.5482069999998205,1009,40,192.0,112218.57142857143,361.830991854853,1135.2118386382358,5.912561659574145,0.0,0.4282779999994091,0.1691314285713555,0.2111523306748289,1.183919999999489,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.183919999999489,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1436.5004162881696,9.688626908418408,0.0,0.4282779999994091,0.103213799999988,0.1773938546333197,1.5482069999998205,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.5482069999998205,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,76,76,0.44970414201183434,0.5502958579881656,0.0,0.3157894736842105,0.0,0.0,0.0,0.0
270,10.12.19.102,49361,185.130.212.105,443,1,4,5664.11122,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381701677,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,968.4760605642808,4.366438505700095,6.099999973230297e-05,1.0994160000000193,0.2544662222222137,0.3703740125155872,2.2901959999999235,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,2.2901959999999235,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1007.8306887398204,4.832432711059341,0.0,1.0992720000003828,0.2069351111111043,0.3726383805729377,1.8624159999999392,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.8624159999999392,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,1788.0495414164093,8.296200558464415,0.0,1.0992720000003828,0.1205371052631706,0.2792073386393514,2.290205000000242,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,2.290205000000242,200,180,0.8462578899909828,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,77,77,0.45294117647058824,0.5470588235294118,0.0,0.3116883116883117,0.0,0.0,0.0,0.0
271,10.12.19.102,49362,193.33.133.88,80,1,4,5737.133479,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.142042336744746,0.04968156847096373,0.0005170000004,75.15615700000035,24.153826800000022,34.428569409008766,120.76913400000012,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.76913400000012,243,40,81.4,6531.039999999999,90.35374923045528,3.381328255525398,0.04153965915878867,0.0,75.15615600000001,24.07338,34.49839269898941,120.3669,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.3669,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.512107815086251,0.09108286572563108,0.0,75.15600799999993,10.979013363636362,25.1642473983978,120.76914699999998,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.76914699999998,120,100,0.6553945249597424,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,36,0.21052631578947367,0.7894736842105263,0.0,0.4166666666666667,0.0,0.0,0.027777777777777776,0.027777777777777776
272,10.12.19.102,49363,185.130.212.105,443,1,4,5748.569284,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381753472,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,493.9693637954711,4.490630579958829,0.0007909999994808,0.5325689999999668,0.254498142857171,0.2414204777521814,1.7814870000001974,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.7814870000001974,1009,40,192.0,112218.57142857143,361.830991854853,1007.9269252974702,5.249619402590991,0.0,0.5323719999996683,0.1904900000000842,0.2407684386410213,1.3334300000005896,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.3334300000005896,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1248.3953012285542,8.419932337422804,0.0,0.5323719999996683,0.1187658000000131,0.2054575120894792,1.7814870000001974,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.7814870000001974,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78,78,0.45348837209302323,0.5465116279069768,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
273,10.12.19.102,49364,185.130.212.105,443,1,4,5749.959765,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381805787,0.0,0,1,829,40,200.9090909090909,61760.082644628106,260.64552731457127,885.9025643470211,4.409469777292866,1.4000000192027072e-05,1.0202310000004218,0.2494631000000481,0.3581992701409076,2.494631000000481,1,2,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,52.0,230.0,398.0,461.0,2.494631000000481,1009,40,172.5,83981.65,305.47167535541564,820.0633611851325,4.753990499623956,0.0,1.0199650000004112,0.2103496000000632,0.3621923501801273,2.103496000000632,1,1,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,70.09999999999998,165.00000000000003,371.7999999999997,2.103496000000632,1009,40,187.3809523809524,72543.09297052151,275.9895788232729,1577.3875976043112,8.418078665740925,0.0,1.0199650000004112,0.1187919523809753,0.2719981637719075,2.494631000000481,2,3,0,8,20,0,0,0,40.0,40.0,40.0,40.0,40.0,44.0,131.0,301.0,461.0,2.494631000000481,220,200,0.7805429864253394,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78,78,0.4508670520231214,0.5491329479768786,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
274,10.12.19.102,49365,185.130.212.105,443,1,4,5752.440674,1,3,1,1,1.0,172800000.0,0.0,0,0.973017238186001,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,623.7440948092443,5.6704008619022215,0.0004860000008193,0.437539999999899,0.2015478571428113,0.1933657583228704,1.410834999999679,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.410834999999679,1009,40,192.0,112218.57142857143,361.830991854853,1276.1957213267665,6.6468527152435755,0.0,0.437434000000394,0.1504471428570468,0.1923493867928436,1.053129999999328,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.053129999999328,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1576.3714396088176,10.632001616066665,0.0,0.437434000000394,0.0940556666666452,0.1637909138775431,1.410834999999679,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.410834999999679,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79,79,0.4540229885057471,0.5459770114942528,0.0,0.3037974683544304,0.0,0.0,0.0,0.0
275,10.12.19.102,49366,185.130.212.105,443,1,4,5753.519793,1,3,1,1,1.0,172800000.0,0.0,0,0.97301723819114,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,915.013104324514,4.125397224186267,0.0002560000002631,1.2549330000001646,0.2693343333332652,0.4175638219585494,2.424008999999387,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,2.424008999999387,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,897.0452943355965,4.301229434747133,0.0,1.2547850000000835,0.2324916666666467,0.4257900928891966,2.092424999999821,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,2.092424999999821,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,1689.3438910109155,7.8382256237380705,0.0,1.2547850000000835,0.1275798947368266,0.310693272528678,2.4240179999997054,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,2.4240179999997054,200,180,0.8462578899909828,0,0,0,SF,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80,80,0.45714285714285713,0.5428571428571429,0.0,0.3,0.0,0.0,0.0,0.0
276,10.12.19.102,49367,185.130.212.105,443,1,4,5755.946504,1,3,1,1,1.0,172800000.0,0.0,0,0.9730172381947744,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,511.0752325971411,4.646138478155828,0.0006600000006073,0.5192189999997936,0.2459800000000801,0.2343826250727905,1.7218600000005608,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.7218600000005608,1009,40,192.0,112218.57142857143,361.830991854853,986.5016625193748,5.1380294922884095,0.0,0.5190309999998135,0.194627142857176,0.2443826762493468,1.3623900000002322,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.3623900000002322,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1291.6264969273202,8.711509646542178,0.0,0.5190309999998135,0.114790666666704,0.1991000052492596,1.7218600000005608,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.7218600000005608,160,140,1.5272727272727273,0,0,0,SF,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80,80,0.45454545454545453,0.5454545454545454,0.0,0.3,0.0,0.0,0.0,0.0
